country_name,country_code,epi_week_start,Other,VOC_Alpha,VOC_Delta,VOC_Omicron,VOC_Beta,VOC_Gamma,VOI_Lambda,VOI_Mu
Bosnia and Herzegovina,BIH,2020-11-30,2,0,0,0,0,0,0,0
Bosnia and Herzegovina,BIH,2020-12-14,1,0,0,0,0,0,0,0
Bosnia and Herzegovina,BIH,2020-12-21,0,2,0,0,0,0,0,0
Bosnia and Herzegovina,BIH,2021-01-04,5,0,0,0,0,0,0,0
Bosnia and Herzegovina,BIH,2021-01-11,8,0,0,0,0,0,0,0
Bosnia and Herzegovina,BIH,2021-01-18,4,0,0,0,0,0,0,0
Bosnia and Herzegovina,BIH,2021-01-25,0,1,0,0,0,0,0,0
Bosnia and Herzegovina,BIH,2021-02-01,2,0,0,0,0,0,0,0
Bosnia and Herzegovina,BIH,2021-02-08,4,3,0,0,0,0,0,0
Bosnia and Herzegovina,BIH,2021-02-15,0,3,0,0,0,0,0,0
Bosnia and Herzegovina,BIH,2021-02-22,3,0,0,0,0,0,0,0
Bosnia and Herzegovina,BIH,2021-03-01,3,8,0,0,0,0,0,0
Bosnia and Herzegovina,BIH,2021-03-08,0,7,0,0,0,0,0,0
Bosnia and Herzegovina,BIH,2021-03-15,0,2,0,0,0,0,0,0
Bosnia and Herzegovina,BIH,2021-03-22,0,3,0,0,0,0,0,0
Bosnia and Herzegovina,BIH,2021-04-05,0,17,0,0,0,0,0,0
Bosnia and Herzegovina,BIH,2021-05-03,0,2,0,0,0,0,0,0
Bosnia and Herzegovina,BIH,2021-05-17,0,1,0,0,0,0,0,0
Bosnia and Herzegovina,BIH,2021-05-31,2,8,0,0,0,0,0,0
Bosnia and Herzegovina,BIH,2021-06-07,3,9,1,0,0,0,0,0
Bosnia and Herzegovina,BIH,2021-06-14,0,3,5,0,0,0,0,0
Bosnia and Herzegovina,BIH,2021-06-21,1,4,3,0,0,0,0,0
Bosnia and Herzegovina,BIH,2021-06-28,0,1,12,0,0,1,0,0
Bosnia and Herzegovina,BIH,2021-07-05,0,0,5,0,0,1,0,0
Bosnia and Herzegovina,BIH,2021-07-12,0,0,3,0,0,0,0,0
Bosnia and Herzegovina,BIH,2021-07-19,0,0,9,0,0,0,0,0
Bosnia and Herzegovina,BIH,2021-07-26,0,0,5,0,0,0,0,0
Bosnia and Herzegovina,BIH,2021-08-02,0,0,4,0,0,0,0,0
Bosnia and Herzegovina,BIH,2021-08-09,0,0,6,0,0,0,0,0
Bosnia and Herzegovina,BIH,2021-08-16,0,0,1,0,0,0,0,0
Bosnia and Herzegovina,BIH,2021-08-23,0,0,1,0,0,0,0,0
Bosnia and Herzegovina,BIH,2021-08-30,0,0,54,0,0,0,0,0
Bosnia and Herzegovina,BIH,2021-09-13,0,0,2,0,0,0,0,0
Bosnia and Herzegovina,BIH,2021-09-27,0,0,42,0,0,0,0,0
Bosnia and Herzegovina,BIH,2021-10-04,0,0,116,0,0,0,0,0
Bosnia and Herzegovina,BIH,2021-10-11,0,0,68,0,0,0,0,0
Bosnia and Herzegovina,BIH,2021-10-18,0,0,52,0,0,0,0,0
Bosnia and Herzegovina,BIH,2021-10-25,0,0,72,0,0,0,0,0
Bosnia and Herzegovina,BIH,2021-11-01,0,0,87,0,0,0,0,0
Bosnia and Herzegovina,BIH,2021-11-08,0,0,77,0,0,0,0,0
Bosnia and Herzegovina,BIH,2021-11-15,0,0,52,0,0,0,0,0
Bosnia and Herzegovina,BIH,2021-11-22,0,0,71,0,0,0,0,0
Bosnia and Herzegovina,BIH,2021-11-29,0,0,108,0,0,0,0,0
Bosnia and Herzegovina,BIH,2021-12-06,0,0,90,0,0,0,0,0
Bosnia and Herzegovina,BIH,2021-12-13,0,0,85,0,0,0,0,0
Bosnia and Herzegovina,BIH,2021-12-20,0,0,69,5,0,0,0,0
Bosnia and Herzegovina,BIH,2021-12-27,0,0,50,21,0,0,1,0
Bosnia and Herzegovina,BIH,2022-01-03,0,0,27,37,0,0,0,0
Bosnia and Herzegovina,BIH,2022-01-10,0,0,0,3,0,0,0,0
Bosnia and Herzegovina,BIH,2022-01-24,0,0,0,19,0,0,0,0
Bosnia and Herzegovina,BIH,2022-01-31,0,0,0,4,0,0,0,0
Botswana,BWA,2020-03-23,1,0,0,0,0,0,0,0
Botswana,BWA,2020-03-30,1,0,0,0,0,0,0,0
Botswana,BWA,2020-04-06,2,0,0,0,0,0,0,0
Botswana,BWA,2020-04-13,2,0,0,0,0,0,0,0
Botswana,BWA,2020-09-07,1,0,0,0,0,0,0,0
Botswana,BWA,2020-09-21,10,0,0,0,0,0,0,0
Botswana,BWA,2020-09-28,3,0,0,0,0,0,0,0
Botswana,BWA,2020-10-05,3,0,0,0,0,0,0,0
Botswana,BWA,2020-10-12,5,0,0,0,0,0,0,0
Botswana,BWA,2020-10-19,1,0,0,0,0,0,0,0
Botswana,BWA,2020-10-26,4,0,0,0,0,0,0,0
Botswana,BWA,2020-11-02,2,0,0,0,0,0,0,0
Botswana,BWA,2020-11-09,5,0,0,0,0,0,0,0
Botswana,BWA,2020-11-16,1,0,0,0,2,0,0,0
Botswana,BWA,2020-11-23,5,0,0,0,3,0,0,0
Botswana,BWA,2020-11-30,2,0,0,0,0,0,0,0
Botswana,BWA,2020-12-07,8,0,0,0,0,0,0,0
Botswana,BWA,2020-12-14,5,0,0,0,4,0,0,0
Botswana,BWA,2020-12-21,3,0,0,0,3,0,0,0
Botswana,BWA,2020-12-28,6,0,0,0,1,0,0,0
Botswana,BWA,2021-01-04,1,0,0,0,5,0,0,0
Botswana,BWA,2021-01-11,4,0,0,0,11,0,0,0
Botswana,BWA,2021-01-18,4,0,0,0,44,0,0,0
Botswana,BWA,2021-01-25,0,0,0,0,19,0,0,0
Botswana,BWA,2021-02-01,0,0,0,0,10,0,0,0
Botswana,BWA,2021-02-08,0,0,0,0,7,0,0,0
Botswana,BWA,2021-02-15,0,0,0,0,3,0,0,0
Botswana,BWA,2021-02-22,0,0,0,0,2,0,0,0
Botswana,BWA,2021-03-01,0,0,0,0,9,0,0,0
Botswana,BWA,2021-03-08,0,0,0,0,33,0,0,0
Botswana,BWA,2021-03-15,2,0,0,0,29,0,0,0
Botswana,BWA,2021-03-22,3,0,0,0,2,0,0,0
Botswana,BWA,2021-03-29,1,0,0,0,1,0,0,0
Botswana,BWA,2021-04-19,0,0,1,0,0,0,0,0
Botswana,BWA,2021-04-26,2,0,1,0,2,0,0,0
Botswana,BWA,2021-05-03,0,0,1,0,1,0,0,0
Botswana,BWA,2021-05-10,4,0,1,0,10,0,0,0
Botswana,BWA,2021-05-17,0,0,0,0,40,0,0,0
Botswana,BWA,2021-05-24,2,0,0,0,5,0,0,0
Botswana,BWA,2021-05-31,9,0,11,0,52,0,0,0
Botswana,BWA,2021-06-07,6,0,0,0,17,0,0,0
Botswana,BWA,2021-06-14,9,0,72,0,22,0,0,0
Botswana,BWA,2021-06-21,16,0,46,0,16,0,0,0
Botswana,BWA,2021-06-28,48,0,21,0,5,0,0,0
Botswana,BWA,2021-07-05,2,0,8,0,0,0,0,0
Botswana,BWA,2021-07-12,4,0,11,0,1,0,0,0
Botswana,BWA,2021-07-19,7,0,41,0,1,0,0,0
Botswana,BWA,2021-07-26,8,0,21,0,1,0,0,0
Botswana,BWA,2021-08-02,1,0,3,0,0,0,0,0
Botswana,BWA,2021-08-09,32,0,25,0,1,0,0,0
Botswana,BWA,2021-08-16,9,0,15,0,0,0,0,0
Botswana,BWA,2021-08-23,53,0,174,0,0,0,0,0
Botswana,BWA,2021-08-30,30,0,37,0,0,0,0,0
Botswana,BWA,2021-09-06,11,0,56,0,1,0,0,0
Botswana,BWA,2021-09-13,0,0,43,0,0,0,0,0
Botswana,BWA,2021-09-20,2,0,41,0,0,0,0,0
Botswana,BWA,2021-09-27,0,0,22,0,0,0,0,0
Botswana,BWA,2021-10-04,0,0,52,0,0,0,0,0
Botswana,BWA,2021-10-11,1,0,43,0,0,0,0,0
Botswana,BWA,2021-10-18,0,0,58,0,0,0,0,0
Botswana,BWA,2021-10-25,0,0,25,0,1,0,0,0
Botswana,BWA,2021-11-01,1,0,54,0,0,0,0,0
Botswana,BWA,2021-11-08,0,0,55,6,0,0,0,0
Botswana,BWA,2021-11-15,0,0,38,4,0,0,0,0
Botswana,BWA,2021-11-22,7,0,45,19,0,0,0,0
Botswana,BWA,2021-11-29,36,0,5,50,0,0,0,0
Botswana,BWA,2021-12-06,0,0,5,159,0,0,0,0
Botswana,BWA,2021-12-13,0,0,0,230,0,0,0,0
Botswana,BWA,2021-12-20,0,0,0,207,0,0,0,0
Botswana,BWA,2021-12-27,1,0,0,283,0,0,0,0
Botswana,BWA,2022-01-03,0,0,0,142,0,0,0,0
Botswana,BWA,2022-01-10,0,0,0,48,0,0,0,0
Botswana,BWA,2022-01-17,0,0,0,46,0,0,0,0
Botswana,BWA,2022-01-31,0,0,1,0,0,0,0,0
Brazil,BRA,2020-02-24,12,0,0,0,0,0,0,0
Brazil,BRA,2020-03-02,22,0,0,0,0,0,0,0
Brazil,BRA,2020-03-09,58,0,0,0,0,0,0,0
Brazil,BRA,2020-03-16,201,0,0,0,0,0,0,0
Brazil,BRA,2020-03-23,195,0,0,0,0,0,0,0
Brazil,BRA,2020-03-30,233,0,0,0,0,0,0,0
Brazil,BRA,2020-04-06,219,0,0,0,0,0,0,0
Brazil,BRA,2020-04-13,288,0,0,0,0,0,0,0
Brazil,BRA,2020-04-20,316,0,0,0,0,0,0,0
Brazil,BRA,2020-04-27,197,0,0,0,0,0,0,0
Brazil,BRA,2020-05-04,136,0,0,0,0,0,0,0
Brazil,BRA,2020-05-11,120,0,0,0,0,0,0,0
Brazil,BRA,2020-05-18,68,0,0,0,0,0,0,0
Brazil,BRA,2020-05-25,76,0,0,0,0,0,0,0
Brazil,BRA,2020-06-01,135,0,0,0,0,0,0,0
Brazil,BRA,2020-06-08,91,0,0,0,0,0,0,0
Brazil,BRA,2020-06-15,92,0,0,0,0,0,0,0
Brazil,BRA,2020-06-22,132,0,0,0,0,0,0,0
Brazil,BRA,2020-06-29,186,0,0,0,0,0,0,0
Brazil,BRA,2020-07-06,94,0,0,0,0,0,0,0
Brazil,BRA,2020-07-13,85,0,0,0,0,0,0,0
Brazil,BRA,2020-07-20,99,0,0,0,0,0,0,0
Brazil,BRA,2020-07-27,162,0,0,0,0,0,0,0
Brazil,BRA,2020-08-03,117,0,0,0,0,1,0,0
Brazil,BRA,2020-08-10,132,0,0,0,0,0,0,0
Brazil,BRA,2020-08-17,101,0,0,0,0,0,0,0
Brazil,BRA,2020-08-24,83,0,0,0,0,1,0,0
Brazil,BRA,2020-08-31,147,0,0,0,0,0,0,0
Brazil,BRA,2020-09-07,118,0,0,0,0,1,0,0
Brazil,BRA,2020-09-14,117,0,0,0,0,0,0,0
Brazil,BRA,2020-09-21,96,0,0,0,0,0,0,0
Brazil,BRA,2020-09-28,121,0,0,0,0,1,0,0
Brazil,BRA,2020-10-05,105,0,0,0,0,0,0,0
Brazil,BRA,2020-10-12,122,0,0,0,0,0,0,0
Brazil,BRA,2020-10-19,102,0,0,0,0,0,0,0
Brazil,BRA,2020-10-26,119,0,0,0,0,2,0,0
Brazil,BRA,2020-11-02,123,0,0,0,0,1,0,0
Brazil,BRA,2020-11-09,144,0,0,0,0,0,0,0
Brazil,BRA,2020-11-16,229,0,0,0,0,3,0,0
Brazil,BRA,2020-11-23,332,0,0,0,0,0,0,0
Brazil,BRA,2020-11-30,200,0,0,0,0,5,0,0
Brazil,BRA,2020-12-07,202,0,0,0,0,2,0,0
Brazil,BRA,2020-12-14,229,0,0,0,0,26,0,0
Brazil,BRA,2020-12-21,187,4,0,0,0,61,0,0
Brazil,BRA,2020-12-28,275,3,0,0,0,54,0,0
Brazil,BRA,2021-01-04,385,19,0,0,0,90,0,0
Brazil,BRA,2021-01-11,345,18,0,0,0,86,0,0
Brazil,BRA,2021-01-18,300,14,0,0,0,131,0,0
Brazil,BRA,2021-01-25,266,7,4,0,0,136,0,0
Brazil,BRA,2021-02-01,321,8,1,0,0,234,0,0
Brazil,BRA,2021-02-08,305,16,0,0,0,290,0,0
Brazil,BRA,2021-02-15,168,20,0,0,0,409,0,0
Brazil,BRA,2021-02-22,205,19,0,0,0,694,3,0
Brazil,BRA,2021-03-01,133,24,0,0,3,679,0,0
Brazil,BRA,2021-03-08,107,41,0,0,3,792,0,0
Brazil,BRA,2021-03-15,97,35,0,0,0,874,0,0
Brazil,BRA,2021-03-22,128,78,1,0,0,1281,0,0
Brazil,BRA,2021-03-29,57,71,0,0,0,1187,0,0
Brazil,BRA,2021-04-05,73,85,0,0,3,2004,0,0
Brazil,BRA,2021-04-12,60,47,4,0,0,1510,0,0
Brazil,BRA,2021-04-19,52,59,0,0,0,1913,0,0
Brazil,BRA,2021-04-26,26,27,6,0,0,1767,1,0
Brazil,BRA,2021-05-03,15,36,0,0,0,1482,0,0
Brazil,BRA,2021-05-10,20,33,8,0,0,1650,0,0
Brazil,BRA,2021-05-17,38,60,3,0,0,1981,6,0
Brazil,BRA,2021-05-24,20,81,2,0,0,2013,0,0
Brazil,BRA,2021-05-31,42,82,4,0,0,2328,4,1
Brazil,BRA,2021-06-07,29,86,8,0,0,2679,2,0
Brazil,BRA,2021-06-14,17,54,13,0,0,2100,0,2
Brazil,BRA,2021-06-21,11,32,35,0,0,2231,2,1
Brazil,BRA,2021-06-28,15,49,109,0,0,3009,1,1
Brazil,BRA,2021-07-05,7,12,187,0,0,2236,1,2
Brazil,BRA,2021-07-12,13,19,258,0,0,2522,0,4
Brazil,BRA,2021-07-19,16,16,330,0,0,2272,1,0
Brazil,BRA,2021-07-26,6,9,556,0,0,1801,0,3
Brazil,BRA,2021-08-02,6,4,971,0,0,1947,0,2
Brazil,BRA,2021-08-09,6,5,1513,0,1,891,1,2
Brazil,BRA,2021-08-16,3,4,1316,0,0,605,0,3
Brazil,BRA,2021-08-23,0,4,1830,0,0,580,0,0
Brazil,BRA,2021-08-30,1,1,2880,0,0,390,0,1
Brazil,BRA,2021-09-06,3,0,2950,0,0,291,0,1
Brazil,BRA,2021-09-13,8,0,2486,0,0,280,0,0
Brazil,BRA,2021-09-20,2,0,1872,0,0,143,0,0
Brazil,BRA,2021-09-27,2,0,2800,0,0,120,0,0
Brazil,BRA,2021-10-04,2,0,2876,0,0,68,0,0
Brazil,BRA,2021-10-11,0,0,2122,0,0,18,0,0
Brazil,BRA,2021-10-18,0,0,2015,0,0,22,0,0
Brazil,BRA,2021-10-25,0,0,1734,0,0,14,0,0
Brazil,BRA,2021-11-01,0,0,2371,0,0,13,0,0
Brazil,BRA,2021-11-08,0,0,2373,0,0,7,0,0
Brazil,BRA,2021-11-15,2,0,1922,0,0,7,0,0
Brazil,BRA,2021-11-22,0,0,1657,5,0,8,0,0
Brazil,BRA,2021-11-29,0,0,1260,5,0,1,0,1
Brazil,BRA,2021-12-06,0,0,914,53,0,3,0,0
Brazil,BRA,2021-12-13,0,0,850,202,0,13,0,0
Brazil,BRA,2021-12-20,3,0,468,517,0,7,0,0
Brazil,BRA,2021-12-27,0,0,211,1797,0,28,0,0
Brazil,BRA,2022-01-03,1,0,123,3846,0,0,0,0
Brazil,BRA,2022-01-10,1,0,38,2668,0,0,0,0
Brazil,BRA,2022-01-17,2,0,5,1074,0,0,0,0
Brazil,BRA,2022-01-24,0,0,2,1252,0,0,0,0
Brazil,BRA,2022-01-31,0,0,4,919,0,0,0,0
Brazil,BRA,2022-02-07,0,0,0,391,0,0,0,0
Brunei Darussalam,BRN,2020-03-09,3,0,0,0,0,0,0,0
Brunei Darussalam,BRN,2020-03-16,2,0,0,0,0,0,0,0
Brunei Darussalam,BRN,2020-12-28,2,0,0,0,0,0,0,0
Brunei Darussalam,BRN,2021-01-18,0,0,0,0,1,0,0,0
Brunei Darussalam,BRN,2021-01-25,2,0,0,0,0,0,0,0
Brunei Darussalam,BRN,2021-07-19,0,0,16,0,0,0,0,0
Brunei Darussalam,BRN,2021-08-16,0,0,12,0,0,0,0,0
Brunei Darussalam,BRN,2021-10-25,0,0,12,0,0,0,0,0
Brunei Darussalam,BRN,2021-11-01,0,0,61,0,0,0,0,0
Brunei Darussalam,BRN,2021-11-08,0,0,58,0,0,0,0,0
Brunei Darussalam,BRN,2021-11-15,0,0,73,0,0,0,0,0
Brunei Darussalam,BRN,2021-11-22,0,0,78,0,0,0,0,0
Brunei Darussalam,BRN,2021-11-29,0,0,61,0,0,0,0,0
Brunei Darussalam,BRN,2021-12-06,0,0,78,0,0,0,0,0
Brunei Darussalam,BRN,2021-12-13,0,0,20,8,0,0,0,0
Brunei Darussalam,BRN,2021-12-20,0,0,19,3,0,0,0,0
Brunei Darussalam,BRN,2021-12-27,0,0,30,11,0,0,0,0
Brunei Darussalam,BRN,2022-01-03,0,0,44,99,0,0,0,0
Brunei Darussalam,BRN,2022-01-10,0,0,7,37,0,0,0,0
Bulgaria,BGR,2020-03-09,1,0,0,0,0,0,0,0
Bulgaria,BGR,2020-03-16,1,0,0,0,0,0,0,0
Bulgaria,BGR,2020-03-30,2,0,0,0,0,0,0,0
Bulgaria,BGR,2020-04-13,2,0,0,0,0,0,0,0
Bulgaria,BGR,2020-04-20,3,0,0,0,0,0,0,0
Bulgaria,BGR,2020-04-27,2,0,0,0,0,0,0,0
Bulgaria,BGR,2020-05-04,1,0,0,0,0,0,0,0
Bulgaria,BGR,2020-05-11,3,0,0,0,0,0,0,0
Bulgaria,BGR,2020-07-06,1,0,0,0,0,0,0,0
Bulgaria,BGR,2020-07-27,1,0,0,0,0,0,0,0
Bulgaria,BGR,2020-08-03,4,0,0,0,0,0,0,0
Bulgaria,BGR,2020-08-10,2,0,0,0,0,0,0,0
Bulgaria,BGR,2020-08-17,2,0,0,0,0,0,0,0
Bulgaria,BGR,2020-08-24,1,0,0,0,0,0,0,0
Bulgaria,BGR,2020-08-31,2,0,0,0,0,0,0,0
Bulgaria,BGR,2020-09-07,3,0,0,0,0,0,0,0
Bulgaria,BGR,2020-09-14,2,0,0,0,0,0,0,0
Bulgaria,BGR,2020-09-21,2,0,0,0,0,0,0,0
Bulgaria,BGR,2020-09-28,2,0,0,0,0,0,0,0
Bulgaria,BGR,2020-10-12,1,0,0,0,0,0,0,0
Bulgaria,BGR,2020-10-19,1,0,0,0,0,0,0,0
Bulgaria,BGR,2020-10-26,3,0,0,0,0,0,0,0
Bulgaria,BGR,2020-11-02,2,0,0,0,0,0,0,0
Bulgaria,BGR,2020-11-09,1,0,0,0,0,0,0,0
Bulgaria,BGR,2020-11-16,4,0,0,0,0,0,0,0
Bulgaria,BGR,2020-11-23,1,0,0,0,0,0,0,0
Bulgaria,BGR,2020-11-30,6,0,0,0,0,0,0,0
Bulgaria,BGR,2020-12-07,24,1,0,0,0,0,0,0
Bulgaria,BGR,2020-12-14,24,1,0,0,0,0,0,0
Bulgaria,BGR,2020-12-21,15,0,0,0,0,0,0,0
Bulgaria,BGR,2020-12-28,21,2,0,0,0,0,0,0
Bulgaria,BGR,2021-01-04,36,20,0,0,0,0,0,0
Bulgaria,BGR,2021-01-11,18,18,0,0,0,0,0,0
Bulgaria,BGR,2021-01-18,12,44,0,0,0,0,0,0
Bulgaria,BGR,2021-01-25,24,59,0,0,0,0,0,0
Bulgaria,BGR,2021-02-01,26,111,0,0,0,0,0,0
Bulgaria,BGR,2021-02-08,12,111,0,0,0,0,0,0
Bulgaria,BGR,2021-02-15,5,123,0,0,0,0,0,0
Bulgaria,BGR,2021-02-22,7,140,0,0,0,0,0,0
Bulgaria,BGR,2021-03-01,20,240,0,0,0,0,0,0
Bulgaria,BGR,2021-03-08,2,278,0,0,0,0,0,0
Bulgaria,BGR,2021-03-15,5,346,0,0,0,0,0,0
Bulgaria,BGR,2021-03-22,3,306,0,0,0,0,0,0
Bulgaria,BGR,2021-03-29,2,246,0,0,0,0,0,0
Bulgaria,BGR,2021-04-05,0,206,1,0,0,0,0,0
Bulgaria,BGR,2021-04-12,0,164,0,0,0,0,0,0
Bulgaria,BGR,2021-04-19,0,138,0,0,0,0,0,0
Bulgaria,BGR,2021-04-26,0,114,0,0,0,0,0,0
Bulgaria,BGR,2021-05-03,0,78,0,0,0,0,0,0
Bulgaria,BGR,2021-05-10,0,40,0,0,0,0,0,0
Bulgaria,BGR,2021-05-17,0,18,0,0,0,0,0,0
Bulgaria,BGR,2021-05-24,0,20,0,0,0,0,0,0
Bulgaria,BGR,2021-05-31,2,50,0,0,0,0,0,0
Bulgaria,BGR,2021-06-07,1,42,7,0,1,0,0,0
Bulgaria,BGR,2021-06-14,1,27,16,0,0,0,0,0
Bulgaria,BGR,2021-06-21,2,43,35,0,1,0,0,0
Bulgaria,BGR,2021-06-28,2,39,53,0,1,0,0,0
Bulgaria,BGR,2021-07-05,0,26,55,0,0,0,0,0
Bulgaria,BGR,2021-07-12,0,7,71,0,0,0,0,0
Bulgaria,BGR,2021-07-19,1,3,157,0,0,0,0,0
Bulgaria,BGR,2021-07-26,1,3,210,0,0,0,0,0
Bulgaria,BGR,2021-08-02,1,4,275,0,0,0,0,0
Bulgaria,BGR,2021-08-09,4,0,326,0,0,0,0,0
Bulgaria,BGR,2021-08-16,1,0,467,0,0,0,0,0
Bulgaria,BGR,2021-08-23,3,1,463,0,0,0,0,0
Bulgaria,BGR,2021-08-30,0,0,396,0,0,0,0,0
Bulgaria,BGR,2021-09-06,0,0,353,0,0,0,0,0
Bulgaria,BGR,2021-09-13,0,0,386,0,0,0,0,0
Bulgaria,BGR,2021-09-20,0,0,441,0,0,0,0,0
Bulgaria,BGR,2021-09-27,0,1,439,0,0,0,0,0
Bulgaria,BGR,2021-10-04,0,0,521,0,0,0,0,0
Bulgaria,BGR,2021-10-11,0,0,480,0,0,0,0,0
Bulgaria,BGR,2021-10-18,0,0,577,0,0,0,0,0
Bulgaria,BGR,2021-10-25,0,0,457,0,0,0,0,0
Bulgaria,BGR,2021-11-01,0,0,459,0,0,0,0,0
Bulgaria,BGR,2021-11-08,0,0,487,0,0,0,0,0
Bulgaria,BGR,2021-11-15,0,0,420,0,0,0,0,0
Bulgaria,BGR,2021-11-22,0,0,453,0,0,0,0,0
Bulgaria,BGR,2021-11-29,0,0,407,0,0,0,0,0
Bulgaria,BGR,2021-12-06,0,0,142,0,0,0,0,0
Bulgaria,BGR,2021-12-13,0,0,56,3,0,0,0,0
Bulgaria,BGR,2021-12-20,0,0,14,28,0,0,0,0
Bulgaria,BGR,2021-12-27,0,0,12,73,0,0,0,0
Bulgaria,BGR,2022-01-03,0,0,1,156,0,0,0,0
Bulgaria,BGR,2022-01-10,0,0,9,36,0,0,0,0
Bulgaria,BGR,2022-01-17,0,0,9,57,0,0,0,0
Burkina Faso,BFA,2020-03-23,1,0,0,0,0,0,0,0
Burkina Faso,BFA,2020-05-04,5,0,0,0,0,0,0,0
Burkina Faso,BFA,2020-05-25,5,0,0,0,0,0,0,0
Burkina Faso,BFA,2020-06-08,2,0,0,0,0,0,0,0
Burkina Faso,BFA,2020-06-15,6,0,0,0,0,0,0,0
Burkina Faso,BFA,2020-06-22,1,0,0,0,0,0,0,0
Burkina Faso,BFA,2020-06-29,5,0,0,0,0,0,0,0
Burkina Faso,BFA,2020-07-20,3,0,0,0,0,0,0,0
Burkina Faso,BFA,2020-08-03,1,0,0,0,0,0,0,0
Burkina Faso,BFA,2020-08-10,12,0,0,0,0,0,0,0
Burkina Faso,BFA,2020-08-17,1,0,0,0,0,0,0,0
Burkina Faso,BFA,2020-08-24,3,0,0,0,0,0,0,0
Burkina Faso,BFA,2020-08-31,6,0,0,0,0,0,0,0
Burkina Faso,BFA,2020-09-07,24,0,0,0,0,0,0,0
Burkina Faso,BFA,2020-09-14,10,0,2,0,0,0,0,0
Burkina Faso,BFA,2020-09-21,11,0,0,0,0,0,0,0
Burkina Faso,BFA,2020-09-28,4,0,0,0,0,0,0,0
Burkina Faso,BFA,2020-10-05,6,0,0,0,0,0,0,0
Burkina Faso,BFA,2020-10-12,2,0,0,0,0,0,0,0
Burkina Faso,BFA,2020-10-19,5,0,0,0,0,0,0,0
Burkina Faso,BFA,2020-10-26,3,0,0,0,0,0,0,0
Burkina Faso,BFA,2020-11-02,4,0,0,0,0,0,0,0
Burkina Faso,BFA,2020-11-09,3,0,0,0,0,0,0,0
Burkina Faso,BFA,2020-11-16,4,0,0,0,0,0,0,0
Burkina Faso,BFA,2020-11-23,8,0,0,0,0,0,0,0
Burkina Faso,BFA,2020-11-30,24,0,3,0,0,0,0,0
Burkina Faso,BFA,2020-12-07,16,0,2,0,0,0,0,0
Burkina Faso,BFA,2020-12-14,36,0,5,0,0,0,0,0
Burkina Faso,BFA,2020-12-21,45,0,4,0,0,0,0,0
Burkina Faso,BFA,2020-12-28,43,0,0,0,0,0,0,0
Burkina Faso,BFA,2021-01-04,29,0,0,0,0,0,0,0
Burkina Faso,BFA,2021-01-11,37,1,0,0,0,0,0,0
Burkina Faso,BFA,2021-01-18,24,0,0,0,0,0,0,0
Burkina Faso,BFA,2021-01-25,9,1,0,0,0,0,0,0
Burkina Faso,BFA,2021-02-01,12,2,0,0,0,0,0,0
Burkina Faso,BFA,2021-02-08,15,0,0,0,0,0,0,0
Burkina Faso,BFA,2021-02-15,5,0,0,0,0,0,0,0
Burkina Faso,BFA,2021-03-01,8,0,0,0,0,0,0,0
Burkina Faso,BFA,2021-03-08,3,0,0,0,0,0,0,0
Burkina Faso,BFA,2021-03-15,10,0,1,0,0,0,0,0
Burkina Faso,BFA,2021-03-22,6,0,1,0,0,0,0,0
Burkina Faso,BFA,2021-03-29,2,0,0,0,0,0,0,0
Burkina Faso,BFA,2021-04-05,9,0,0,0,0,0,0,0
Burkina Faso,BFA,2021-04-12,3,0,1,0,0,0,0,0
Burkina Faso,BFA,2021-04-19,9,0,2,0,0,0,0,0
Burkina Faso,BFA,2021-04-26,2,0,0,0,0,0,0,0
Burkina Faso,BFA,2021-05-03,2,0,0,0,0,0,0,0
Burkina Faso,BFA,2021-08-23,0,0,1,0,0,0,0,0
Burkina Faso,BFA,2021-08-30,0,0,1,0,0,0,0,0
Burkina Faso,BFA,2021-09-06,1,0,0,0,0,0,0,0
Burkina Faso,BFA,2021-09-13,0,0,1,0,0,0,0,0
Burkina Faso,BFA,2021-09-27,0,0,4,0,0,0,0,0
Burkina Faso,BFA,2021-10-18,0,0,2,0,0,0,0,0
Burkina Faso,BFA,2021-11-08,0,0,1,0,0,0,0,0
Burkina Faso,BFA,2021-11-29,1,0,0,0,0,0,0,0
Burkina Faso,BFA,2021-12-06,0,0,1,0,0,0,0,0
Burkina Faso,BFA,2021-12-20,0,0,0,1,0,0,0,0
Burkina Faso,BFA,2021-12-27,0,0,0,1,0,0,0,0
Burkina Faso,BFA,2022-01-03,0,0,0,2,0,0,0,0
Burkina Faso,BFA,2022-01-10,0,0,0,1,0,0,0,0
Burkina Faso,BFA,2022-01-17,0,0,0,1,0,0,0,0
Burundi,BDI,2021-05-24,0,1,2,0,3,0,0,0
Burundi,BDI,2021-05-31,0,0,1,0,2,0,0,0
Burundi,BDI,2021-07-26,0,0,54,0,0,0,0,0
Burundi,BDI,2021-11-29,0,0,0,1,0,0,0,0
Cambodia,KHM,2020-01-27,1,0,0,0,0,0,0,0
Cambodia,KHM,2020-03-02,1,0,0,0,0,0,0,0
Cambodia,KHM,2020-03-09,6,0,0,0,0,0,0,0
Cambodia,KHM,2020-03-16,10,0,0,0,0,0,0,0
Cambodia,KHM,2020-03-23,2,0,0,0,0,0,0,0
Cambodia,KHM,2020-10-26,1,0,0,0,0,0,0,0
Cambodia,KHM,2020-11-02,1,0,0,0,0,0,0,0
Cambodia,KHM,2020-11-09,3,0,0,0,0,0,0,0
